"title","avg_rating","rating_count","phone","website","address","area","city","category","images"
"Zagros","4.8","4","+44 161 371 1455",,"16 Ashton Rd, Droylsden, Manchester M43 7BP, United Kingdom","Ashton-under-Lyne","Manchester","Restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB8uGN-_crqL-U1Z9De7Bbz-vOuIFq1E-xuguC-Jwa9TLixdue71exQ-4Sx4e4NY8o2PLLQNZN-wn80M5WJQT2E-Bnz2JU_7OjuWh9Tf_YDjCxfWKvdO_2yLmN3A_7bwNfXotoMo=s4196-v1"
"Just Eat Thai Cafe","4.8","24","+44 161 948 6136",,"133 Manchester Rd, Droylsden, Manchester M43 6EG, United Kingdom","Ashton-under-Lyne","Manchester","Thai restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-x9fOvJs78sNrKREPsMVkDsezt7jB7iHs-iTuK74rcoR3LBYImOEs7b1hIch40rWUPOm7_KLf9JlHzhpxnTwt4ZfTgoWVdgh1QQ2N-djyo8IHo3xJ3ffGBNPxdbeC7yEaBCQFJ=s4196-v1"
"Papa Johns Pizza","4.0","74","+44 161 711 0636","papajohns.co.uk","72 Market St, Droylsden, Manchester M43 6DE, United Kingdom","Ashton-under-Lyne","Manchester","Pizza restaurant","https://lh3.googleusercontent.com/p/AF1QipMCTSOQF7xnBkopckDOc1fvK4EVF2rX8-jEemC4=s4196-v1"
"Burger & Chicken Ranch",,,"+44 7599 669066","burgerandchickenranch.co.uk","469a Princess Rd, Withington, Manchester M20 1BH, United Kingdom","Manchester Withington","Manchester","Fried chicken takeaway",
"Trap Diners MCR","4.4","25","+44 7949 621877",,"4 Hillkirk St, Manchester M11 3EZ, United Kingdom","Manchester Central","Manchester","Restaurant","https://lh3.googleusercontent.com/p/AF1QipOQ2eKoGyRaH89seoZX3l5xVGk8oukeRdxeyNB9=s4196-v1"
"The Parrswood Inn","4.2","639","+44 161 445 1783","theparrswoodinn.co.uk","356 Parrs Wood Rd, Manchester M20 6JD, United Kingdom","Manchester Withington","Manchester","Pub","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-iVR3ouwdYE1g46NTBPnUsbfSvnakIttexxY9vbb3Gm2FOA6jE-YrdGuZpuEDQhsmf49UKXtlWKEVYhC4GUKGX6uAzF0TOHjhkFyDAFIsmQL6MajSldceI0DwGvfPbViKz-6O_FA=s4196-v1"
"MazahouseLTD","3.0","2","+44 7578 396069",,"college house, Catherine St, Stanley St, Openshaw, Manchester M11 1LE, United Kingdom","Manchester Central","Manchester","Takeout restaurant","https://lh3.googleusercontent.com/p/AF1QipNhCyFcRcAyvIU2ayfn0Om_eP_VawxVe2JzgcR1=s4196-v1"
"Meet Bowl",,,,,"525 Wilmslow Rd, Withington, Manchester M20 4BA, United Kingdom","Manchester Withington","Manchester","Indonesian restaurant",
"Huang's Handmade Dumplings","3.6","40","+44 161 670 7362","deliveroo.co.uk","208 Market St, Droylsden, Manchester M43 7AZ, United Kingdom","Ashton-under-Lyne","Manchester","Chinese takeaway","https://lh3.googleusercontent.com/p/AF1QipOG5ALx3w-EwWTOq19N78CZsr45cBuLmtBjx3W4=s4196-v1"
"Bella Italia - Manchester Didsbury","3.7","611","+44 161 445 8019",,"Unit 6, Leisure Park, Wilmslow Rd, East Didsbury, Parrs Wood, Manchester M20 5PG, United Kingdom","Manchester Withington","Manchester",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB8X7tutbsiPY0Wzs6bDUI9-Jf04CANTAzWVRdur0r2_mV7eWTdCrATj6HmE6cMwSIvqNO5YcBPTNkEoYPmR3Zd3K40oNgZNINUItHWpd9YeLoxh7j5n6-5IKOPWsZ7aTObcG6g=s4196-v1"
"Barlow Croft Wacky Warehouse","3.6","461","+44 161 445 6990","wackywarehouse.co.uk","Parrs Wood Entertainment Centre, Wilmslow Rd, East Didsbury, Manchester M20 5PG, United Kingdom","Manchester Withington","Manchester","Children's amusement center","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_t87Ce_k_3yEQZkRSm4s1aGClIk6hdp5iy6Zqph3PNMAVuk8tPluGzsXP3MdDnv2jSTc2dJ9sk8eT1wKfXdA2X8L2JHCn3py_XDOItEKnd_mS_rUtl-ROEogPm0ofZokk9w624=s4196-v1"
"Parrs Wood Entertainment Centre","4.4","3104","+44 161 438 2918","parrswoodmanchester.co.uk","Wilmslow Rd, East Didsbury, Manchester M20 5PG, United Kingdom","Manchester Withington","Manchester","Leisure centre","https://lh3.googleusercontent.com/p/AF1QipP8XGQETbEy65q9GwyIlWqLE2_A-Ej8MxCNjT94=s4196-v1"
"Premier Inn Manchester West Didsbury hotel","4.1","948","+44 333 321 1298","premierinn.com","Christie Fields Business Pk, Derwent Ave, Manchester M21 7QS, United Kingdom","Manchester Withington","Manchester",,"https://lh3.googleusercontent.com/p/AF1QipN-QfQRMrQOq-itSh_jWj3vwIca2pTmyvW5dUl2=s4196-v1"
"Beastro","5.0","3","+44 161 223 2660","order.store","Unit D14, New Smithfield Market, Whitworth St E, Openshaw, Manchester M11 2WW, United Kingdom","Manchester Central","Manchester","Fast food restaurant",
"Panda Garden Chinese Takeaway","3.8","159","+44 161 445 2337","pandagarden0161.co.uk","831 Wilmslow Rd, Manchester M20 5WD, United Kingdom","Manchester Withington","Manchester","Chinese takeaway","https://lh3.googleusercontent.com/gps-cs-s/AB5caB9zMafiM13B49n2eBVj7eQdu47HO7FC_llP99XkjdHQVqaESGUE8uQ0zVRiDb9b8g3SR2Q6hQYlead0wwS_uvtjfPO4HDfXkrwV3YMDipbXUtCiFHZZgLzgDIEei6XNj6uFTVs=s4196-v1"
"KFC","3.4","109","+44 161 241 5266",,"Parrs Wood Entertainment Centre, Wilmslow Rd, East Didsbury, Manchester M20 5PG, United Kingdom","Manchester Withington","Manchester","Fast food restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB8LoZO3XZEnsmt0SUyUzVdL0Hu0_ktdcj_uVdoMzYhl7Fp_pI10d50gAT3HzRKvaXAa1M8T3zBrWArtdTU7Hapl--Zt7zne6QFNOgSXsml3xlnueZSs8GtdRI-SVLsK8xtJZ_pS=s4196-v1"
"Taco Bell","2.8","105","+44 161 383 7288","tacobell.co.uk","Unit 3 Parrs Wood Ave, East Didsbury, Complex M20 5PG, United Kingdom","Manchester Withington","Manchester","Fast food restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_7YMOqUsmrN2z76n2fx_EF-Xfv8o7f8RP_ifRkxuyHUHFESf2ztUUdgQlUvfHI0ccSossCLNp72ErJ2Cuyn3LVdrKoenSrMocEl7RUbSZ_QukEXmcw00L3T4TaMb5D60ZiXryO=s4196-v1"
"YO! East Didsbury Tesco Kiosk",,,"+44 345 677 9239",,"Parrs Wood Ln, East Didsbury, Manchester M20 5NP, United Kingdom","Manchester Withington","Manchester","Japanese restaurant","https://lh3.googleusercontent.com/p/AF1QipNp0SZc63AITL6czgVQkLJdmu6KmUdQWL-jjBhb=s4196-v1"
"Mediterranean Cafe","4.9","288","+44 7882 332474",,"126 Withington Rd, Whalley Range, Manchester M16 8FB, United Kingdom","Manchester Rusholme","Manchester","Coffee shop","https://lh3.googleusercontent.com/gps-cs-s/AB5caB8y_Pb9V8icCJUmXftlVVSWmCtZ4r56mqqlLbNSDbr57E1xWxfQqNJm5ZMnfzmpH65IV2XsXGt2UlOnu4U4JuaUsWMgoV0RUDIaOCdNOOxTQRy_wXbJ-T8D479uYEGyAHoetnNpJQ=s4196-v1"
"Chesters","3.7","352","+44 161 222 4770","chesterswithingtonroad.com","100 Withington Rd, Whalley Range, Manchester M16 8FA, United Kingdom","Manchester Rusholme","Manchester","Fast food restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB8AuwXzaz_9BWXL6BEwLi8_a8Eb9Axp-trtSxblmW3UG-ogClU1WMglZxDWWUyMhpsBi9Ad5D8s_oiHZb6zQp4f6H8f0L0MvMqmkyNZT4Fz1ZEz0DRHAZXdiM2BT3hiCbGUjimzfQ=s4196-v1"
"Barburrito","4.6","937","+44 161 832 5118","barburrito.co.uk","Manchester Arndale, Manchester M4 3AQ, United Kingdom","Manchester Central","Manchester","Mexican restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_lcAxOoaQ1i_PemKHllEr52Qgx7m0D435aLt0fyyDwE5y6hEH9qGrnq4S6k3sBfMNc1Szh4pCamBawOXrFwvYTXsfNnhgb_utCk8G0qGeuCd2m5g_xOMKLks8-h6Clomh-EFvn=s4196-v1"
"Waffle away Manchester","4.2","57","+44 161 226 8222","waffleaway.com","120A Withington Rd, Whalley Range, Manchester M16 8FE, United Kingdom","Manchester Rusholme","Manchester","Takeout restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_-fg1kH_jE9wK9J3AFbykktBRcW-hd9yTOxS09KMnx9F46hO-oJ5FDCX5HTv0tnClC6oZemP_l0EzWQzt8f676QgyaE1ZU-mxKg8OTCZGkWzgVlTMYL23hQOWR0qplvbhVSP0_=s4196-v1"
"Pizza Slice Manchester Arndale","4.5","35",,"tinyurl.com","Arndale Food Court, Manchester M1 1WR, United Kingdom","Manchester Central","Manchester","Pizza restaurant","https://lh3.googleusercontent.com/p/AF1QipOLocCARRzQUzsXV6zGnJWnTX0KAt2BkX3n--1d=s4196-v1"
"1853 Restaurant","5.0","7",,,"60 Great Ducie St, Cheetham Hill, Manchester M3 1LT, United Kingdom","Manchester Central","Manchester","Coffee shop","https://lh3.googleusercontent.com/gps-cs-s/AB5caB8SFwkxM9XgTBr9PocTnxazyX1JMvgvVu-CBNrTzwE4fV_XXASu9Hd3GF2o2EGit60uGHWhc6GOdEF2fJ3PiEfI4KXLJUqsdRPZGAEFbvFe_BXT1vknXqFw5EaQ89sJ8EkEz2SdPw=s4196-v1"
"Imamoglu Turkish Restaurant","4.7","493","+44 161 612 1809",,"107 Cheetham Hill Rd, Cheetham Hill, Manchester M8 8PY, United Kingdom","Manchester Central","Manchester",,"https://lh3.googleusercontent.com/p/AF1QipO4-ifAZzAyw4Grx1t7b337zg05Lid-dDElLa8l=s4196-v1"
"Domino's Pizza - Manchester - Arena","3.7","354","+44 161 831 9000","dominos.co.uk","Ground Floor, Tempus Building, 9 Mirabel St, Cheetham Hill, Manchester M3 1NN, United Kingdom","Manchester Central","Manchester","Pizza delivery","https://lh3.googleusercontent.com/gps-cs-s/AB5caB98q1FbCgVNeT7cB7maTgDJgq-dYXSU63M_XwbbHi7-GkZRGWrx-7ouTf-n3SbUDmjbEGK2U55qjy_LPMQy0GPY1Mm_uAkpy37aaeKau70sCxMLaeB_8f5UJ2rJPT2n9S940TxC=s4196-v1"
"Everyman Manchester St. John's","4.8","801",,"everymancinema.com","21-23 Quay St, Manchester M3 4AS, United Kingdom",,,"Movie theater","https://lh3.googleusercontent.com/p/AF1QipOm6Uc4FxHYllo0TtZVKlmzD5B-Po4GeClHm8iw=s4196-v1"
"Maida Grill House","4.8","224","+44 161 312 9772",,"38 Liverpool St., Salford M5 4LT, United Kingdom","Salford","Manchester","Pakistani restaurant","https://lh3.googleusercontent.com/p/AF1QipMjS65j-1Ncf4Ab3HJWTO_WJtDDEl47BKKyDGxi=s4196-v1"
"St. John's Manchester","4.3","8","+44 161 834 8640","stjohnsmanchester.com","St. John's, 2 Atherton St, Manchester M3 3GS, United Kingdom","Manchester Central","Manchester","Cultural center","https://lh3.googleusercontent.com/p/AF1QipMoVJjV5rq7WZS0nnCwDxaRkSvcv59XuhtrYHsJ=s4196-v1"
"Rozafa","4.3","1746","+44 161 236 6389","rozafa.uk","63 Princess St, Manchester M2 4EQ, United Kingdom",,,"Greek restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB9F0luXEQ_oTdKr3gSoK3iTk30pU7qesbtRWK2pCr7LUbrvU-UdYsHrkfSiavpP2oe2HbrvZQ3r-PaL4GfRR8KxEYbNLR8J-A7QKUpOH1f3hdGLmzzC7bfCa2PhmTDsf5Wpq94IOw=s4196-v1"
"Courts Club - St. John's","4.8","39","+44 161 676 9985","winterassembly.co.uk","Goods Yard St, Manchester M3 3BG, United Kingdom","Manchester Central","Manchester","Bar","https://lh3.googleusercontent.com/p/AF1QipMaqokh4R1t_JjZHtR1WxsbvF3y75SMbiXBAeq9=s4196-v1"
"Double Zero Neapolitan Pizza","4.5","377","+44 161 914 6212","pizzeriadoublezero.com","55 Spring Gardens, Manchester M2 2BY, United Kingdom","Manchester Central","Manchester","Restaurant","https://lh3.googleusercontent.com/p/AF1QipOQnXhe6-5w6mgAZpsjnmFdIB6durhsytV8Hhz1=s4196-v1"
"Alpha Cuisine",,,,,"Cornwall St, Openshaw, Manchester M11 2PS, United Kingdom","Manchester Central","Manchester","Restaurant",
"HAMPTON & VOÚIS","4.6","673",,"hamptonandvouis.co.uk","31 Princess St, Manchester M2 4EW, United Kingdom","Manchester Central","Manchester","Brunch restaurant","https://lh3.googleusercontent.com/p/AF1QipM4sGzJScgSeG1f8IzmdX1o1FFPvhBSfSTkfHik=s4196-v1"
"The Bank","4.2","2089","+44 161 228 7560","nicholsonspubs.co.uk","57 Mosley St, Greater, Manchester M2 3FF, United Kingdom","Manchester Central","Manchester","Pub","https://lh3.googleusercontent.com/p/AF1QipNZfuSmeeyGjN-suSJNRzkewKmtNV7t2mN4E_v6=s4196-v1"
"Side Street Manchester","4.5","68","+44 161 676 9986","sidestreetmcr.co.uk","ABC Buildings Corner of Quay Street and, Lower Byrom St, Manchester M3 4AE, United Kingdom","Manchester Central","Manchester","Bar","https://lh3.googleusercontent.com/p/AF1QipMK_b6_jgJ8BHvYjU39bjo2jdjbjsGCdH2oFQ_C=s4196-v1"
"Mulligans","4.4","2008","+44 161 832 9233","mulligansofdeansgate.com","12 Southgate, Manchester M3 2RB, United Kingdom","Manchester Central","Manchester",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB-wpu2V59bbSbeki88gCRJegM2MCLUGNJJiQZQyNMM1Ltd1HNup-NATiCCKXte2GZwzMxRlva2NLPB-Qg7KuKPBhopFnRegSefeLAbf1u9HYo07JyugpdiqITf5enBdLo0mt2Ar=s4196-v1"
"Lahori Lane - Street Food | Drive-thru",,,"+44 7565 184468",,"Polish and Glow, Redgate Ln, Manchester M12 4RX, United Kingdom","Gorton and Denton","Manchester","Takeout restaurant",
"Gran Cafe by San Carlo – Manchester Selfridges","3.8","85","+44 161 838 0571","sancarlo.co.uk","1 Exchange St, Manchester M3 1BD, United Kingdom","Manchester Central","Manchester","Cafe","https://lh3.googleusercontent.com/gps-cs-s/AB5caB8Q9UgDwF_9lYBsM7eEEbKRpwngnB5QVE0_P92U3QIO5lWpVojbZWP9zWZVAbSkNrayqvDf1u3w9BDlodkPoX3Yuv3TlAK0RhkceSXHssnv-4r25BBSMwoq5KUKqW3AidjAVA9n=s4196-v1"
"Papa Johns Pizza","4.1","941","+44 161 228 7575","papajohns.co.uk","5, Peter House, Oxford St, Manchester M1 5AN, United Kingdom","Manchester Central","Manchester","Pizza restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_iOCFZWGDOnf4fG1YjiQffbDy4ife1V05U6AXmCVP0UsUkM9DvEB2BY0Dg_GLbZwcDRRRF9eJb9_Rhfhm_QKtd160ufljaO-hGJq26xkvE7XK6e2kaa5IhUmtWQ1iZBIbemGM=s4196-v1"
"Junction","4.6","34",,"junctionmanchester.com","24 Windmill St, Mount St, Manchester M2 3NX, United Kingdom","Manchester Central","Manchester","Restaurant","https://lh3.googleusercontent.com/p/AF1QipOMiDnF6HvPTyuyV9TOF47TNyuRKUqXude_ZfgC=s4196-v1"
"Pho Cue","4.6","1053","+44 161 237 5664",,"52a Faulkner St, Manchester M1 4FH, United Kingdom","Manchester Central","Manchester","Vietnamese restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB9J4Jt5NCv-Rohw7Q_p4eU8-aLLkPKZ2f1KrAEsxetUztNP8EJXTr_wGqtdzzYNK-u4Kw_p-_bmr10_I5tkTiLOpOw6m7mwOAqTy4cW1H76gU6DqKot4Fwxg1LR2G-5Aq9KYRh7=s4196-v1"
"Annyeong Korean Restaurant & Bar","3.9","906","+44 161 832 2491","annyeong.co.uk","Half moon chambers, 5-7 Chapel Walks, Manchester M2 1HN, United Kingdom","Manchester Central","Manchester","Restaurant","https://lh3.googleusercontent.com/p/AF1QipPvL9AVGVx42slihGyODcu5ufWeGGu03mkJmb6g=s4196-v1"
"San Carlo Group","5.0","1",,,"First Floor, Harnbury Holdings Ltd, Acresfield, Manchester M2 7HA, United Kingdom","Manchester Central","Manchester","Restaurant","https://lh3.googleusercontent.com/p/AF1QipPNdwgqaR2BLuTf_tP11AZr-1-zrnpUF-jXSpjl=s4196-v1"
"The Lost Dene","4.0","1899","+44 161 839 9035","greatukpubs.co.uk","144 Deansgate, Manchester M3 3EE, United Kingdom","Manchester Central","Manchester","Pub","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Dga1Pjhjrj4T5ZQyuCwkni9MFV9zeoX1XeKIJghJrQNTHtxe-pW6comSAZnqJeYmyVfUBUnA58vrfQe6KgEz-pGXqja23ZEwj_Igb7yIUUX7TQSxZE5YWbV3mWivEtly-9RGBIA=s4196-v1"
"92 Degrees Coffee","4.5","244","+44 151 458 2908","92degrees.coffee","16 John Dalton St, Manchester M2 6HY, United Kingdom","Manchester Central","Manchester","Coffee shop","https://lh3.googleusercontent.com/p/AF1QipNiYbJaxW7bUKh8ci5OwFln-AkSNBoADqi3bdHQ=s4196-v1"
"Town Hall Tavern Manchester","4.3","827","+44 161 832 1961","townhalltavernmanchester.co.uk","20 Tib Ln, Manchester M2 4JA, United Kingdom","Manchester Central","Manchester","Pub","https://lh3.googleusercontent.com/gps-cs-s/AB5caB81pm1Po0bybHJ_hRseR4RjC1bQDG_DuerXpbjt0nwednoPXbwmXmdXu-MjrWOs2BAFtztTefJJFwXa-W1cOCagk_UgA-cgUbpDFOHy6OFp4t2RTuQzl_cSq0YuEcdz2lOeB9o=s4196-v1"
"Domino's Pizza - Manchester - All Saints","2.9","498","+44 161 273 5666","dominos.co.uk","129 Grosvenor St, Manchester M1 7HE, United Kingdom","Manchester Rusholme","Manchester","Pizza delivery","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-zaNf943jEGq5Uxo1spdkvMvU3MmnuYz8cj19uBXXRzH3tDUavTrT4VCY_3s6jPuyLsY3GDAa_Pz4BjRbwRGrzmlk97lWVTGcr6wnl4y2Pq2GNmZvjSXVccoTaRRw0Qimzj8M=s4196-v1"
"The Waterhouse - JD Wetherspoon","4.0","4291","+44 161 200 5380","jdwetherspoon.com","67-71 Princess St, Manchester M2 4EG, United Kingdom","Manchester Central","Manchester","Pub","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-SaUjhQ3otG5mOA6msAnDlOMuvks5yhnDQOuwa_9tJkGJP-atJll8lmmZj1krUUau-qtPjIgT2-gYiK1_KrHrvDuaedxfOeJZNN1VkglBFhrdfjcjoR8pmvtsIcMNVJO9GAuFG=s4196-v1"
"The Old Nags Head","4.4","2170","+44 161 832 4315",,"19 Jackson's Row, Manchester M2 5WD, United Kingdom","Manchester Central","Manchester","Pub","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-W7-hbjU3ZgAT_G7DlXS2PeO-3Tk_vrmhY9rDEx0Dl1motNRUupv-hpLwXVMmP9Ursjqx8N0dD1VWin9fFeRc2otXZp6gMSdloFLWnEfc8OZErcqu19ZeQtSoXMFX-FoBLfFoP=s4196-v1"
"Brewdog DogHouse Manchester Bar & Rooftop","4.6","459","+44 161 467 1003","drink.brewdog.com","18-20 Fountain St, Manchester M2 2AR, United Kingdom",,,"Bar","https://lh3.googleusercontent.com/p/AF1QipMq2jZlWssohy--kYDkMBx1hP8ymNeQlYQila1c=s4196-v1"
"Wazuzhi Dessert Room","4.6","371","+44 161 228 7288","facebook.com","63 Faulkner St, Manchester M1 4FF, United Kingdom","Manchester Central","Manchester","Dessert restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB9Kmo85crIqzZ85naV2Z342d3nTJYZlLml_oGJkaH7x6d3EMatct7aZnBjT5H_gzllFP8XxTWb3h9wY3JWhm60557J_mwiWS4pRUOP7z9xs3cM0Z3wSAs-Fd7iYmLrNXwN1Ags_Yw=s4196-v1"
"Shirley's Sandwich Bar","4.3","61","+44 161 832 9226",,"48-50 Brazennose St, Manchester M2 5EB, United Kingdom","Manchester Central","Manchester","Sandwich shop","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_rJdRIvT61PPrXO5V5SvjG5CG9mj1O_ELV_hjRT2mvpmtuITG8zD4klQ7K0b21efCqWYNouSnv_DVBvIjZqstlRp0aruNhcqD_5BN6SRIAER3dGAbVs9n_q42LA-88vaTxhbdX=s4196-v1"
"The Trading Route","4.5","113","+44 161 399 4032","thetradingroute.co.uk","1 Goods Yard St, Manchester M3 3BG, United Kingdom","Manchester Central","Manchester","Bar","https://lh3.googleusercontent.com/p/AF1QipNr0lgPRzCW8l6WnqIa5KU3RibRWVAI0NWpFgdF=s4196-v1"
"The Plough","4.2","111","+44 161 223 9671","robinsonsbrewery.com","925-927 Hyde Rd, Manchester M18 7FB, United Kingdom","Gorton and Denton","Manchester","Pub","https://lh3.googleusercontent.com/gps-cs-s/AB5caB9DTHw1GjhleGYjBXc0m2_9IPG9hDr3zQ423r_xzASnhD2j8voosusogwoKQnCIZdAvu8FWcIkBLuFsT_e-7CxDM2ssnrLRVqk71ETVbZyyfBe2wDTMn-KYl8EZB2iYbd3Vo96k=s4196-v1"
"The Vale Cottage","4.5","262","+44 161 204 3316","thevalecottage.co.uk","1 Croft Bank, Manchester M18 8UE, United Kingdom","Gorton and Denton","Manchester","Pub","https://lh3.googleusercontent.com/p/AF1QipMwUqIm_-VbAfyW4fvO5MDEI6v3YdkSB1CKsZgH=s4196-v1"
"Big Cat Asian Takeaway","4.9","48","+44 161 223 8884","bigcatasiantakeaway.wixsite.com","591 Gorton Rd, Stockport SK5 6NX, United Kingdom","Stockport","Manchester","Chinese takeaway","https://lh3.googleusercontent.com/p/AF1QipP6tfjlh2bPT5VCgvfXqxpe5nXiMrHM7oa4U_XD=s4196-v1"
"Steelworks Tavern","4.4","98",,,"Steel Works Tavern, 247-249 Gorton Ln, Manchester M18 8DA, United Kingdom","Gorton and Denton","Manchester","Pub","https://lh3.googleusercontent.com/gps-cs-s/AB5caB9e-Vr_0T1LtLYHY1cXmn7E-xnL6DJbTRWpdAK1Vcs96A_v2cEr54yNgfU6qsWVGgqlsEFScdO7eR2vBwN2kHtI1vAHhr6-S5mnqZgXBXSYBBWQY3gbWy65k2tHDAiCxKqs5-K3_g=s4196-v1"
"rhys Cartwright Best Steak House",,,"+44 7377 548630",,"231 Manchester Rd, Droylsden, Manchester M43 6HE, United Kingdom","Ashton-under-Lyne","Manchester","Steak house",
"My Peshawar Manchester","4.8","481","+44 161 710 0112","mypeshawar.uk","50-52 Wilmslow Rd, Manchester M14 5TQ, United Kingdom","Manchester Rusholme","Manchester","Restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-i_S1TpJN1Ch-Ueazop3h-TgkFh1876oXE8FLaAP9Em_viURk00VtF9KgGhwbxOQkkqL4EEXpGH_WvAaUHKEgtWiDYl-sB3_abvh_G_99OWZOd0-3jV_45oUTSSQfVq_KsMgkj=s4196-v1"
"Z Lounge","4.7","12","+44 7498 686858","zlounge.odoo.com","199-201 Wilmslow Rd, Manchester M14 5AQ, United Kingdom","Manchester Rusholme","Manchester","Restaurant","https://lh3.googleusercontent.com/p/AF1QipP0y2ALdB2n-8mMsHd8GlqXWrq_c4MsgYjTxDcd=s4196-v1"
"ALYEMEN ALSAEED Manchester مطعم اليمن السعيد مانشستر","4.7","313","+44 161 503 1028",,"82 Wilmslow Rd, Manchester M14 5AL, United Kingdom","Manchester Rusholme","Manchester","Yemeni restaurant","https://lh3.googleusercontent.com/p/AF1QipOptO4C4YpN9ooHUEQB8uZfHy0_sIdf0rrAd1Au=s4196-v1"
"RF Cafe & Patisserie","4.7","2198","+44 161 503 6655","rfpatisserie.com","31 Wilmslow Rd, Manchester M14 5TB, United Kingdom","Manchester Rusholme","Manchester","Brunch restaurant","https://lh3.googleusercontent.com/p/AF1QipNZLiSiFMgO9JiLIShjSDAWFDBbpg4x8sQ1KDHF=s4196-v1"
"007 Lounge","3.8","166","+44 7492 672129",,"199-201 Wilmslow Rd, Manchester M14 5AQ, United Kingdom","Manchester Rusholme","Manchester","Breakfast restaurant","https://lh3.googleusercontent.com/p/AF1QipNFCgu2QgkYSrS5w6XG9N6KTyiMbX4JG8rVBUCT=s4196-v1"
"Pitmaster","4.6","2301","+44 7483 956934","pitmaster.uk","Pitmaster 31, Wilmslow Rd, Manchester M14 5TB, United Kingdom","Manchester Rusholme","Manchester","Barbecue restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB8FH9d17R2NQACWeivSihU7-q20MhPMVbNo-bnHxcE7mZZf0_rfSFAe4-HX2F6B0dJEVytiJ1LuHLI0jh3-A1P1m-0rqU4xPZ--oGJF1eulhqE9Z-3ZyWlwmekjDPnjscKlMS0O0Q=s4196-v1"
"Ecco Pizzeria","4.0","58","+44 161 503 6655","eccopizzeria.co.uk","31 Wilmslow Rd, Rusholme, Manchester M14 5TB, United Kingdom","Manchester Rusholme","Manchester","Restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_djuf94-IPRyvY2-RDUVAPefSm1_-9pCHKj8phNefYBv-Lng5bQ4u0pG59h8JxBGdB_hQzoVirHzFC62Ut3gbULllZ7ubczDm3puci0RUzGbcELJIb0c4OBFXImBoFKik5t54O=s4196-v1"
"Al Zain Shawarma","4.2","232","+44 161 637 3695",,"75 Wilmslow Rd, Rusholme, Manchester M14 5TB, United Kingdom","Manchester Rusholme","Manchester","Shawarma restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_MKUvFnBetXTPdd6ZiDlpSa-Jpqn37t7QmEbDdB_MKp7TdSizY5Fm25J5OaZCzMmiOTJOr_GU1enRacE0ZR_eDB7VNtewcsv8J5TlJJM00FpUpbUWJ2VlGmzAAqreUndB6u3c41w=s4196-v1"
"All Stars","3.8","586","+44 161 225 5585",,"89 Wilmslow Rd, Manchester M14 5SU, United Kingdom","Manchester Rusholme","Manchester","Hamburger restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-thbtssBCwD6ZB9wp1um55IyOy4eyYVO5KqGomT2kDErtqK9g6I6w3jxpJ1GBSY0LStxx45-VKyVdraEieJ5gLdGGWPAlFRIh8zKtIrqRBmv5JwgEkT2ZnHWoETVV03Al2vWyOZQ=s4196-v1"
"Al Qarya","4.8","5","+44 161 425 8327",,"229 Rusholme Grove, Rusholme, Manchester M14 5LW, United Kingdom","Manchester Rusholme","Manchester","Middle Eastern restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_gpkqM-NNvhiqIIgX1sZ9NYYvKc0q29bil3xtUR4cD51BzLySKlDpdW7inUMhWpDsnuRbhvCFgs0wO4c3Nz-tzMcgsfGIV0PoBo3xamOR5BTTYHX8PhnA_0NfgMLKSZj_j7tWL=s4196-v1"
"Camel One Restaurant, Grill & Tawa","4.5","147","+44 161 225 0250",,"117 Wilmslow Rd, Manchester M14 5AN, United Kingdom","Manchester Rusholme","Manchester","Restaurant","https://lh3.googleusercontent.com/gps-cs-s/AB5caB-swI-HFWA2rNJ-i5SWQlqqB7lg2si84QfknVyhw72uPMVaLtx6gTPDTXk5W768raxm302Pv7B2ieDHUD6JsnkgYDgS5MTBmr_TvAQaf0p2xvw_2ncq_DKrxxaF4qeZx9Fm2iApVA=s4196-v1"
